run_ts,customer_id,segment,churn_risk,campaign,priority,reason
2026-03-19T10:42:58.151857,CUST_3621,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3622,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3623,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3624,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3625,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3626,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3627,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3628,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3629,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3630,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3631,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3632,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3633,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3634,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3635,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3636,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3637,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3638,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3639,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3640,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3641,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3642,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3643,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3644,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3645,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3646,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3647,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3648,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3649,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3650,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3651,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3652,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3653,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3654,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3655,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3656,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3657,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3658,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3659,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3660,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3661,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3662,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3663,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3664,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3665,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3666,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3667,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3668,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3669,Low Value,Low,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3670,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3671,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3672,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3673,Low Value,High,Retention_Save,P1,High churn risk detected
2026-03-19T10:42:58.151857,CUST_3674,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3675,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3676,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3677,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3678,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3679,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3680,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3681,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3682,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3683,Low Value,Low,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3684,Low Value,High,Retention_Save,P1,High churn risk detected
2026-03-19T10:42:58.151857,CUST_3685,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3686,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3687,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3688,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3689,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3690,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3691,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3692,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3693,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3694,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3695,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3696,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3697,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3698,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3699,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3700,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3701,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3702,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3703,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3704,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3705,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3706,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3707,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3708,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3709,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3710,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3711,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3712,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3713,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3714,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3715,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3716,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3717,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3718,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3719,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3720,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3721,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3722,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3723,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3724,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3725,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3726,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3727,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3728,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3729,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3730,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3731,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3732,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3733,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3734,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3735,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3736,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3737,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3738,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3739,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3740,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3741,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3742,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3743,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3744,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3745,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3746,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3747,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3748,Low Value,High,Retention_Save,P1,High churn risk detected
2026-03-19T10:42:58.151857,CUST_3749,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3750,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3751,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3752,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3753,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3754,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3755,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3756,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3757,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3758,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3759,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3760,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3761,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3762,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3763,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3764,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3765,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3766,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3767,Low Value,High,Retention_Save,P1,High churn risk detected
2026-03-19T10:42:58.151857,CUST_3768,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3769,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3770,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3771,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3772,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3773,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3774,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3775,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3776,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3777,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3778,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3779,Low Value,High,Retention_Save,P1,High churn risk detected
2026-03-19T10:42:58.151857,CUST_3780,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3781,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3782,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3783,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3784,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3785,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3786,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3787,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3788,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3789,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3790,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3791,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3792,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3793,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3794,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3795,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3796,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3797,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3798,Low Value,Low,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3799,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3800,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3801,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3802,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3803,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3804,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3805,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3806,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3807,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3808,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3809,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3810,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3811,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3812,Low Value,High,Retention_Save,P1,High churn risk detected
2026-03-19T10:42:58.151857,CUST_3813,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3814,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3815,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3816,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3817,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3818,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3819,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3820,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3821,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3822,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3823,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3824,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3825,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3826,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3827,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3828,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3829,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3830,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3831,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3832,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3833,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3834,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3835,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3836,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3837,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3838,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3839,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3840,Low Value,High,Retention_Save,P1,High churn risk detected
2026-03-19T10:42:58.151857,CUST_3841,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3842,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3843,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3844,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3845,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3846,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3847,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3848,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3849,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3850,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3851,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3852,Low Value,High,Retention_Save,P1,High churn risk detected
2026-03-19T10:42:58.151857,CUST_3853,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3854,Low Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3855,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3856,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3857,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3858,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3859,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3860,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3861,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3862,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3863,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3864,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3865,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3866,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3867,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3868,Low Value,Medium,Onboarding,P3,Low value + no purchases (activation journey)
2026-03-19T10:42:58.151857,CUST_3869,High Value,Low,VIP_Upsell,P3,High value customer upsell path
2026-03-19T10:42:58.151857,CUST_3870,Low Value,Medium,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3871,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3872,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3873,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3874,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3875,Mid Value,Low,No_Action,P4,Does not meet trigger conditions
2026-03-19T10:42:58.151857,CUST_3876,Mid Value,Low,CrossSell,P4,High engagement mid-value cross-sell opportunity
2026-03-19T10:42:58.151857,CUST_3877,Low Value,Low,No_Action,P4,Does not meet trigger conditions
